"rank","freq","name","rho","thinning"
"27",0.0909090909090909,"X79",0,"clusters"
"28",0.0909090909090909,"X79",0,"clusters"
"48",0.0909090909090909,"X79",0,"clusters"
"56",0.0909090909090909,"X79",0,"clusters"
"65",0.0909090909090909,"X79",0,"clusters"
"66",0.181818181818182,"X79",0,"clusters"
"74",0.0909090909090909,"X79",0,"clusters"
"89",0.0909090909090909,"X79",0,"clusters"
"93",0.0909090909090909,"X79",0,"clusters"
"38",0.0909090909090909,"X87",0,"clusters"
"47",0.0909090909090909,"X87",0,"clusters"
"48",0.0909090909090909,"X87",0,"clusters"
"55",0.0909090909090909,"X87",0,"clusters"
"57",0.0909090909090909,"X87",0,"clusters"
"67",0.0909090909090909,"X87",0,"clusters"
"73",0.0909090909090909,"X87",0,"clusters"
"76",0.0909090909090909,"X87",0,"clusters"
"90",0.0909090909090909,"X87",0,"clusters"
"93",0.0909090909090909,"X87",0,"clusters"
"99",0.0909090909090909,"X87",0,"clusters"
"47",0.181818181818182,"X48",0,"clusters"
"53",0.272727272727273,"X48",0,"clusters"
"55",0.181818181818182,"X48",0,"clusters"
"56",0.0909090909090909,"X48",0,"clusters"
"68",0.0909090909090909,"X48",0,"clusters"
"72",0.0909090909090909,"X48",0,"clusters"
"82",0.0909090909090909,"X48",0,"clusters"
"12",0.0909090909090909,"X90",0,"clusters"
"31",0.0909090909090909,"X90",0,"clusters"
"33",0.0909090909090909,"X90",0,"clusters"
"39",0.0909090909090909,"X90",0,"clusters"
"43",0.0909090909090909,"X90",0,"clusters"
"64",0.0909090909090909,"X90",0,"clusters"
"69",0.0909090909090909,"X90",0,"clusters"
"70",0.0909090909090909,"X90",0,"clusters"
"74",0.0909090909090909,"X90",0,"clusters"
"94",0.0909090909090909,"X90",0,"clusters"
"97",0.0909090909090909,"X90",0,"clusters"
"15",0.0909090909090909,"X39",0,"clusters"
"21",0.0909090909090909,"X39",0,"clusters"
"26",0.0909090909090909,"X39",0,"clusters"
"38",0.0909090909090909,"X39",0,"clusters"
"41",0.0909090909090909,"X39",0,"clusters"
"51",0.0909090909090909,"X39",0,"clusters"
"58",0.0909090909090909,"X39",0,"clusters"
"59",0.0909090909090909,"X39",0,"clusters"
"60",0.0909090909090909,"X39",0,"clusters"
"70",0.0909090909090909,"X39",0,"clusters"
"83",0.0909090909090909,"X39",0,"clusters"
"25",0.0909090909090909,"X95",0,"clusters"
"28",0.0909090909090909,"X95",0,"clusters"
"35",0.0909090909090909,"X95",0,"clusters"
"36",0.0909090909090909,"X95",0,"clusters"
"41",0.0909090909090909,"X95",0,"clusters"
"45",0.0909090909090909,"X95",0,"clusters"
"63",0.0909090909090909,"X95",0,"clusters"
"70",0.0909090909090909,"X95",0,"clusters"
"71",0.0909090909090909,"X95",0,"clusters"
"91",0.0909090909090909,"X95",0,"clusters"
"97",0.0909090909090909,"X95",0,"clusters"
"26",0.0909090909090909,"X32",0,"clusters"
"36",0.0909090909090909,"X32",0,"clusters"
"42",0.0909090909090909,"X32",0,"clusters"
"47",0.0909090909090909,"X32",0,"clusters"
"61",0.0909090909090909,"X32",0,"clusters"
"67",0.0909090909090909,"X32",0,"clusters"
"72",0.181818181818182,"X32",0,"clusters"
"73",0.0909090909090909,"X32",0,"clusters"
"94",0.0909090909090909,"X32",0,"clusters"
"99",0.0909090909090909,"X32",0,"clusters"
"13",0.0909090909090909,"X64",0,"clusters"
"14",0.0909090909090909,"X64",0,"clusters"
"20",0.0909090909090909,"X64",0,"clusters"
"29",0.0909090909090909,"X64",0,"clusters"
"39",0.0909090909090909,"X64",0,"clusters"
"40",0.0909090909090909,"X64",0,"clusters"
"73",0.0909090909090909,"X64",0,"clusters"
"82",0.0909090909090909,"X64",0,"clusters"
"86",0.0909090909090909,"X64",0,"clusters"
"89",0.0909090909090909,"X64",0,"clusters"
"99",0.0909090909090909,"X64",0,"clusters"
"18",0.0909090909090909,"X31",0,"clusters"
"39",0.0909090909090909,"X31",0,"clusters"
"49",0.0909090909090909,"X31",0,"clusters"
"51",0.0909090909090909,"X31",0,"clusters"
"58",0.0909090909090909,"X31",0,"clusters"
"59",0.0909090909090909,"X31",0,"clusters"
"60",0.0909090909090909,"X31",0,"clusters"
"62",0.0909090909090909,"X31",0,"clusters"
"74",0.0909090909090909,"X31",0,"clusters"
"95",0.0909090909090909,"X31",0,"clusters"
"98",0.0909090909090909,"X31",0,"clusters"
"14",0.0909090909090909,"X97",0,"clusters"
"36",0.0909090909090909,"X97",0,"clusters"
"48",0.0909090909090909,"X97",0,"clusters"
"57",0.0909090909090909,"X97",0,"clusters"
"68",0.0909090909090909,"X97",0,"clusters"
"75",0.0909090909090909,"X97",0,"clusters"
"79",0.0909090909090909,"X97",0,"clusters"
"85",0.0909090909090909,"X97",0,"clusters"
"86",0.0909090909090909,"X97",0,"clusters"
"91",0.0909090909090909,"X97",0,"clusters"
"93",0.0909090909090909,"X97",0,"clusters"
"22",0.0909090909090909,"X55",0,"clusters"
"33",0.0909090909090909,"X55",0,"clusters"
"55",0.0909090909090909,"X55",0,"clusters"
"56",0.0909090909090909,"X55",0,"clusters"
"57",0.0909090909090909,"X55",0,"clusters"
"76",0.0909090909090909,"X55",0,"clusters"
"79",0.0909090909090909,"X55",0,"clusters"
"80",0.0909090909090909,"X55",0,"clusters"
"85",0.0909090909090909,"X55",0,"clusters"
"87",0.0909090909090909,"X55",0,"clusters"
"89",0.0909090909090909,"X55",0,"clusters"
"21",0.0909090909090909,"X26",0,"clusters"
"27",0.0909090909090909,"X26",0,"clusters"
"33",0.0909090909090909,"X26",0,"clusters"
"40",0.0909090909090909,"X26",0,"clusters"
"43",0.0909090909090909,"X26",0,"clusters"
"59",0.0909090909090909,"X26",0,"clusters"
"61",0.0909090909090909,"X26",0,"clusters"
"69",0.0909090909090909,"X26",0,"clusters"
"70",0.0909090909090909,"X26",0,"clusters"
"77",0.0909090909090909,"X26",0,"clusters"
"93",0.0909090909090909,"X26",0,"clusters"
"19",0.0909090909090909,"X71",0,"clusters"
"25",0.0909090909090909,"X71",0,"clusters"
"36",0.0909090909090909,"X71",0,"clusters"
"46",0.0909090909090909,"X71",0,"clusters"
"52",0.0909090909090909,"X71",0,"clusters"
"65",0.0909090909090909,"X71",0,"clusters"
"70",0.0909090909090909,"X71",0,"clusters"
"78",0.0909090909090909,"X71",0,"clusters"
"95",0.0909090909090909,"X71",0,"clusters"
"96",0.0909090909090909,"X71",0,"clusters"
"97",0.0909090909090909,"X71",0,"clusters"
"15",0.0909090909090909,"X81",0,"clusters"
"31",0.0909090909090909,"X81",0,"clusters"
"33",0.0909090909090909,"X81",0,"clusters"
"34",0.0909090909090909,"X81",0,"clusters"
"39",0.0909090909090909,"X81",0,"clusters"
"51",0.0909090909090909,"X81",0,"clusters"
"60",0.0909090909090909,"X81",0,"clusters"
"75",0.0909090909090909,"X81",0,"clusters"
"79",0.0909090909090909,"X81",0,"clusters"
"85",0.0909090909090909,"X81",0,"clusters"
"100",0.0909090909090909,"X81",0,"clusters"
"19",0.0909090909090909,"X56",0,"clusters"
"23",0.0909090909090909,"X56",0,"clusters"
"28",0.0909090909090909,"X56",0,"clusters"
"51",0.0909090909090909,"X56",0,"clusters"
"53",0.0909090909090909,"X56",0,"clusters"
"64",0.181818181818182,"X56",0,"clusters"
"80",0.0909090909090909,"X56",0,"clusters"
"90",0.0909090909090909,"X56",0,"clusters"
"92",0.0909090909090909,"X56",0,"clusters"
"95",0.0909090909090909,"X56",0,"clusters"
"19",0.0909090909090909,"X41",0,"clusters"
"23",0.0909090909090909,"X41",0,"clusters"
"42",0.0909090909090909,"X41",0,"clusters"
"60",0.181818181818182,"X41",0,"clusters"
"61",0.0909090909090909,"X41",0,"clusters"
"68",0.181818181818182,"X41",0,"clusters"
"81",0.0909090909090909,"X41",0,"clusters"
"82",0.0909090909090909,"X41",0,"clusters"
"94",0.0909090909090909,"X41",0,"clusters"
"30",0.0909090909090909,"X17",0,"clusters"
"34",0.0909090909090909,"X17",0,"clusters"
"43",0.0909090909090909,"X17",0,"clusters"
"55",0.0909090909090909,"X17",0,"clusters"
"70",0.0909090909090909,"X17",0,"clusters"
"81",0.181818181818182,"X17",0,"clusters"
"82",0.0909090909090909,"X17",0,"clusters"
"83",0.0909090909090909,"X17",0,"clusters"
"87",0.0909090909090909,"X17",0,"clusters"
"98",0.0909090909090909,"X17",0,"clusters"
"27",0.0909090909090909,"X24",0,"clusters"
"28",0.0909090909090909,"X24",0,"clusters"
"52",0.181818181818182,"X24",0,"clusters"
"62",0.0909090909090909,"X24",0,"clusters"
"76",0.0909090909090909,"X24",0,"clusters"
"83",0.0909090909090909,"X24",0,"clusters"
"85",0.0909090909090909,"X24",0,"clusters"
"86",0.0909090909090909,"X24",0,"clusters"
"94",0.0909090909090909,"X24",0,"clusters"
"95",0.0909090909090909,"X24",0,"clusters"
"43",0.0909090909090909,"X50",0,"clusters"
"45",0.0909090909090909,"X50",0,"clusters"
"51",0.0909090909090909,"X50",0,"clusters"
"52",0.0909090909090909,"X50",0,"clusters"
"58",0.0909090909090909,"X50",0,"clusters"
"61",0.0909090909090909,"X50",0,"clusters"
"66",0.0909090909090909,"X50",0,"clusters"
"69",0.0909090909090909,"X50",0,"clusters"
"73",0.0909090909090909,"X50",0,"clusters"
"76",0.0909090909090909,"X50",0,"clusters"
"84",0.0909090909090909,"X50",0,"clusters"
"18",0.0909090909090909,"X76",0,"clusters"
"24",0.0909090909090909,"X76",0,"clusters"
"48",0.0909090909090909,"X76",0,"clusters"
"54",0.0909090909090909,"X76",0,"clusters"
"67",0.0909090909090909,"X76",0,"clusters"
"77",0.0909090909090909,"X76",0,"clusters"
"85",0.0909090909090909,"X76",0,"clusters"
"88",0.0909090909090909,"X76",0,"clusters"
"92",0.0909090909090909,"X76",0,"clusters"
"93",0.0909090909090909,"X76",0,"clusters"
"99",0.0909090909090909,"X76",0,"clusters"
"27",0.0909090909090909,"X82",0,"clusters"
"49",0.181818181818182,"X82",0,"clusters"
"56",0.0909090909090909,"X82",0,"clusters"
"68",0.0909090909090909,"X82",0,"clusters"
"73",0.0909090909090909,"X82",0,"clusters"
"74",0.0909090909090909,"X82",0,"clusters"
"86",0.0909090909090909,"X82",0,"clusters"
"89",0.0909090909090909,"X82",0,"clusters"
"100",0.181818181818182,"X82",0,"clusters"
"13",0.0909090909090909,"X83",0,"clusters"
"17",0.0909090909090909,"X83",0,"clusters"
"30",0.0909090909090909,"X83",0,"clusters"
"34",0.0909090909090909,"X83",0,"clusters"
"43",0.0909090909090909,"X83",0,"clusters"
"46",0.0909090909090909,"X83",0,"clusters"
"49",0.0909090909090909,"X83",0,"clusters"
"69",0.0909090909090909,"X83",0,"clusters"
"70",0.0909090909090909,"X83",0,"clusters"
"77",0.0909090909090909,"X83",0,"clusters"
"87",0.0909090909090909,"X83",0,"clusters"
"11",0.0909090909090909,"X61",0,"clusters"
"15",0.0909090909090909,"X61",0,"clusters"
"16",0.0909090909090909,"X61",0,"clusters"
"23",0.0909090909090909,"X61",0,"clusters"
"28",0.0909090909090909,"X61",0,"clusters"
"37",0.0909090909090909,"X61",0,"clusters"
"49",0.0909090909090909,"X61",0,"clusters"
"50",0.0909090909090909,"X61",0,"clusters"
"61",0.0909090909090909,"X61",0,"clusters"
"88",0.0909090909090909,"X61",0,"clusters"
"96",0.0909090909090909,"X61",0,"clusters"
"27",0.0909090909090909,"X27",0,"clusters"
"31",0.0909090909090909,"X27",0,"clusters"
"36",0.0909090909090909,"X27",0,"clusters"
"39",0.0909090909090909,"X27",0,"clusters"
"46",0.0909090909090909,"X27",0,"clusters"
"64",0.0909090909090909,"X27",0,"clusters"
"66",0.0909090909090909,"X27",0,"clusters"
"78",0.0909090909090909,"X27",0,"clusters"
"89",0.0909090909090909,"X27",0,"clusters"
"96",0.181818181818182,"X27",0,"clusters"
"20",0.0909090909090909,"X75",0,"clusters"
"33",0.0909090909090909,"X75",0,"clusters"
"51",0.0909090909090909,"X75",0,"clusters"
"53",0.0909090909090909,"X75",0,"clusters"
"67",0.0909090909090909,"X75",0,"clusters"
"69",0.0909090909090909,"X75",0,"clusters"
"74",0.0909090909090909,"X75",0,"clusters"
"84",0.0909090909090909,"X75",0,"clusters"
"90",0.0909090909090909,"X75",0,"clusters"
"91",0.0909090909090909,"X75",0,"clusters"
"97",0.0909090909090909,"X75",0,"clusters"
"14",0.0909090909090909,"X20",0,"clusters"
"24",0.0909090909090909,"X20",0,"clusters"
"29",0.181818181818182,"X20",0,"clusters"
"30",0.0909090909090909,"X20",0,"clusters"
"32",0.0909090909090909,"X20",0,"clusters"
"44",0.0909090909090909,"X20",0,"clusters"
"60",0.0909090909090909,"X20",0,"clusters"
"74",0.0909090909090909,"X20",0,"clusters"
"91",0.0909090909090909,"X20",0,"clusters"
"98",0.0909090909090909,"X20",0,"clusters"
"25",0.0909090909090909,"X22",0,"clusters"
"32",0.0909090909090909,"X22",0,"clusters"
"33",0.0909090909090909,"X22",0,"clusters"
"35",0.0909090909090909,"X22",0,"clusters"
"44",0.0909090909090909,"X22",0,"clusters"
"71",0.181818181818182,"X22",0,"clusters"
"75",0.0909090909090909,"X22",0,"clusters"
"80",0.0909090909090909,"X22",0,"clusters"
"92",0.0909090909090909,"X22",0,"clusters"
"97",0.0909090909090909,"X22",0,"clusters"
"17",0.0909090909090909,"X51",0,"clusters"
"34",0.0909090909090909,"X51",0,"clusters"
"36",0.0909090909090909,"X51",0,"clusters"
"41",0.0909090909090909,"X51",0,"clusters"
"44",0.0909090909090909,"X51",0,"clusters"
"46",0.0909090909090909,"X51",0,"clusters"
"61",0.0909090909090909,"X51",0,"clusters"
"77",0.0909090909090909,"X51",0,"clusters"
"86",0.0909090909090909,"X51",0,"clusters"
"93",0.0909090909090909,"X51",0,"clusters"
"95",0.0909090909090909,"X51",0,"clusters"
"15",0.0909090909090909,"X49",0,"clusters"
"23",0.0909090909090909,"X49",0,"clusters"
"26",0.0909090909090909,"X49",0,"clusters"
"31",0.0909090909090909,"X49",0,"clusters"
"42",0.0909090909090909,"X49",0,"clusters"
"50",0.0909090909090909,"X49",0,"clusters"
"52",0.0909090909090909,"X49",0,"clusters"
"63",0.0909090909090909,"X49",0,"clusters"
"81",0.0909090909090909,"X49",0,"clusters"
"86",0.0909090909090909,"X49",0,"clusters"
"94",0.0909090909090909,"X49",0,"clusters"
"18",0.0909090909090909,"X78",0,"clusters"
"19",0.0909090909090909,"X78",0,"clusters"
"32",0.0909090909090909,"X78",0,"clusters"
"39",0.0909090909090909,"X78",0,"clusters"
"52",0.0909090909090909,"X78",0,"clusters"
"73",0.181818181818182,"X78",0,"clusters"
"84",0.0909090909090909,"X78",0,"clusters"
"88",0.0909090909090909,"X78",0,"clusters"
"92",0.0909090909090909,"X78",0,"clusters"
"95",0.0909090909090909,"X78",0,"clusters"
"16",0.0909090909090909,"X93",0,"clusters"
"17",0.0909090909090909,"X93",0,"clusters"
"23",0.0909090909090909,"X93",0,"clusters"
"25",0.272727272727273,"X93",0,"clusters"
"37",0.0909090909090909,"X93",0,"clusters"
"84",0.0909090909090909,"X93",0,"clusters"
"86",0.0909090909090909,"X93",0,"clusters"
"96",0.0909090909090909,"X93",0,"clusters"
"99",0.0909090909090909,"X93",0,"clusters"
"12",0.0909090909090909,"X65",0,"clusters"
"14",0.0909090909090909,"X65",0,"clusters"
"20",0.0909090909090909,"X65",0,"clusters"
"37",0.0909090909090909,"X65",0,"clusters"
"49",0.0909090909090909,"X65",0,"clusters"
"61",0.0909090909090909,"X65",0,"clusters"
"67",0.0909090909090909,"X65",0,"clusters"
"76",0.0909090909090909,"X65",0,"clusters"
"86",0.0909090909090909,"X65",0,"clusters"
"97",0.0909090909090909,"X65",0,"clusters"
"100",0.0909090909090909,"X65",0,"clusters"
"19",0.0909090909090909,"X44",0,"clusters"
"29",0.0909090909090909,"X44",0,"clusters"
"30",0.0909090909090909,"X44",0,"clusters"
"31",0.0909090909090909,"X44",0,"clusters"
"43",0.0909090909090909,"X44",0,"clusters"
"44",0.0909090909090909,"X44",0,"clusters"
"56",0.0909090909090909,"X44",0,"clusters"
"76",0.0909090909090909,"X44",0,"clusters"
"90",0.0909090909090909,"X44",0,"clusters"
"96",0.0909090909090909,"X44",0,"clusters"
"98",0.0909090909090909,"X44",0,"clusters"
"15",0.0909090909090909,"X57",0,"clusters"
"21",0.0909090909090909,"X57",0,"clusters"
"38",0.0909090909090909,"X57",0,"clusters"
"41",0.0909090909090909,"X57",0,"clusters"
"45",0.181818181818182,"X57",0,"clusters"
"48",0.0909090909090909,"X57",0,"clusters"
"79",0.0909090909090909,"X57",0,"clusters"
"93",0.0909090909090909,"X57",0,"clusters"
"97",0.0909090909090909,"X57",0,"clusters"
"99",0.0909090909090909,"X57",0,"clusters"
"22",0.0909090909090909,"X42",0,"clusters"
"31",0.181818181818182,"X42",0,"clusters"
"36",0.0909090909090909,"X42",0,"clusters"
"60",0.0909090909090909,"X42",0,"clusters"
"67",0.0909090909090909,"X42",0,"clusters"
"72",0.0909090909090909,"X42",0,"clusters"
"81",0.181818181818182,"X42",0,"clusters"
"99",0.0909090909090909,"X42",0,"clusters"
"100",0.0909090909090909,"X42",0,"clusters"
"1",0.272727272727273,"X3",0.5,"draws"
"3",0.0909090909090909,"X3",0.5,"draws"
"4",0.181818181818182,"X3",0.5,"draws"
"5",0.0909090909090909,"X3",0.5,"draws"
"6",0.181818181818182,"X3",0.5,"draws"
"9",0.0909090909090909,"X3",0.5,"draws"
"10",0.0909090909090909,"X3",0.5,"draws"
"2",0.272727272727273,"X7",0.5,"draws"
"3",0.0909090909090909,"X7",0.5,"draws"
"5",0.0909090909090909,"X7",0.5,"draws"
"6",0.0909090909090909,"X7",0.5,"draws"
"9",0.181818181818182,"X7",0.5,"draws"
"11",0.181818181818182,"X7",0.5,"draws"
"15",0.0909090909090909,"X7",0.5,"draws"
"1",0.0909090909090909,"X5",0.5,"draws"
"2",0.0909090909090909,"X5",0.5,"draws"
"3",0.272727272727273,"X5",0.5,"draws"
"5",0.0909090909090909,"X5",0.5,"draws"
"6",0.181818181818182,"X5",0.5,"draws"
"7",0.181818181818182,"X5",0.5,"draws"
"8",0.0909090909090909,"X5",0.5,"draws"
"1",0.272727272727273,"X4",0.5,"draws"
"3",0.0909090909090909,"X4",0.5,"draws"
"4",0.181818181818182,"X4",0.5,"draws"
"7",0.272727272727273,"X4",0.5,"draws"
"8",0.181818181818182,"X4",0.5,"draws"
"3",0.0909090909090909,"X10",0.5,"draws"
"5",0.181818181818182,"X10",0.5,"draws"
"6",0.0909090909090909,"X10",0.5,"draws"
"7",0.0909090909090909,"X10",0.5,"draws"
"9",0.0909090909090909,"X10",0.5,"draws"
"12",0.0909090909090909,"X10",0.5,"draws"
"15",0.0909090909090909,"X10",0.5,"draws"
"20",0.0909090909090909,"X10",0.5,"draws"
"22",0.0909090909090909,"X10",0.5,"draws"
"54",0.0909090909090909,"X10",0.5,"draws"
"1",0.181818181818182,"X1",0.5,"draws"
"2",0.454545454545455,"X1",0.5,"draws"
"4",0.0909090909090909,"X1",0.5,"draws"
"6",0.181818181818182,"X1",0.5,"draws"
"10",0.0909090909090909,"X1",0.5,"draws"
"4",0.0909090909090909,"X14",0.5,"draws"
"7",0.181818181818182,"X14",0.5,"draws"
"16",0.0909090909090909,"X14",0.5,"draws"
"18",0.0909090909090909,"X14",0.5,"draws"
"19",0.0909090909090909,"X14",0.5,"draws"
"22",0.0909090909090909,"X14",0.5,"draws"
"43",0.0909090909090909,"X14",0.5,"draws"
"46",0.0909090909090909,"X14",0.5,"draws"
"63",0.0909090909090909,"X14",0.5,"draws"
"90",0.0909090909090909,"X14",0.5,"draws"
"1",0.181818181818182,"X2",0.5,"draws"
"4",0.181818181818182,"X2",0.5,"draws"
"5",0.0909090909090909,"X2",0.5,"draws"
"8",0.363636363636364,"X2",0.5,"draws"
"10",0.0909090909090909,"X2",0.5,"draws"
"12",0.0909090909090909,"X2",0.5,"draws"
"3",0.181818181818182,"X8",0.5,"draws"
"5",0.0909090909090909,"X8",0.5,"draws"
"9",0.181818181818182,"X8",0.5,"draws"
"15",0.0909090909090909,"X8",0.5,"draws"
"16",0.0909090909090909,"X8",0.5,"draws"
"24",0.0909090909090909,"X8",0.5,"draws"
"25",0.0909090909090909,"X8",0.5,"draws"
"62",0.0909090909090909,"X8",0.5,"draws"
"81",0.0909090909090909,"X8",0.5,"draws"
"10",0.0909090909090909,"X16",0.5,"draws"
"19",0.181818181818182,"X16",0.5,"draws"
"26",0.0909090909090909,"X16",0.5,"draws"
"29",0.0909090909090909,"X16",0.5,"draws"
"44",0.0909090909090909,"X16",0.5,"draws"
"62",0.0909090909090909,"X16",0.5,"draws"
"69",0.0909090909090909,"X16",0.5,"draws"
"72",0.0909090909090909,"X16",0.5,"draws"
"84",0.0909090909090909,"X16",0.5,"draws"
"87",0.0909090909090909,"X16",0.5,"draws"
"11",0.0909090909090909,"X73",0.5,"draws"
"20",0.0909090909090909,"X73",0.5,"draws"
"32",0.0909090909090909,"X73",0.5,"draws"
"55",0.0909090909090909,"X73",0.5,"draws"
"57",0.0909090909090909,"X73",0.5,"draws"
"61",0.0909090909090909,"X73",0.5,"draws"
"70",0.0909090909090909,"X73",0.5,"draws"
"73",0.0909090909090909,"X73",0.5,"draws"
"87",0.0909090909090909,"X73",0.5,"draws"
"88",0.0909090909090909,"X73",0.5,"draws"
"89",0.0909090909090909,"X73",0.5,"draws"
"12",0.0909090909090909,"X93",0.5,"draws"
"24",0.0909090909090909,"X93",0.5,"draws"
"25",0.0909090909090909,"X93",0.5,"draws"
"27",0.0909090909090909,"X93",0.5,"draws"
"31",0.0909090909090909,"X93",0.5,"draws"
"66",0.0909090909090909,"X93",0.5,"draws"
"70",0.0909090909090909,"X93",0.5,"draws"
"73",0.0909090909090909,"X93",0.5,"draws"
"77",0.0909090909090909,"X93",0.5,"draws"
"78",0.0909090909090909,"X93",0.5,"draws"
"91",0.0909090909090909,"X93",0.5,"draws"
"13",0.181818181818182,"X57",0.5,"draws"
"14",0.0909090909090909,"X57",0.5,"draws"
"41",0.0909090909090909,"X57",0.5,"draws"
"47",0.0909090909090909,"X57",0.5,"draws"
"55",0.0909090909090909,"X57",0.5,"draws"
"57",0.0909090909090909,"X57",0.5,"draws"
"70",0.0909090909090909,"X57",0.5,"draws"
"82",0.0909090909090909,"X57",0.5,"draws"
"83",0.0909090909090909,"X57",0.5,"draws"
"86",0.0909090909090909,"X57",0.5,"draws"
"14",0.0909090909090909,"X43",0.5,"draws"
"17",0.0909090909090909,"X43",0.5,"draws"
"28",0.0909090909090909,"X43",0.5,"draws"
"31",0.0909090909090909,"X43",0.5,"draws"
"43",0.0909090909090909,"X43",0.5,"draws"
"46",0.0909090909090909,"X43",0.5,"draws"
"71",0.0909090909090909,"X43",0.5,"draws"
"83",0.0909090909090909,"X43",0.5,"draws"
"93",0.0909090909090909,"X43",0.5,"draws"
"99",0.0909090909090909,"X43",0.5,"draws"
"100",0.0909090909090909,"X43",0.5,"draws"
"15",0.0909090909090909,"X63",0.5,"draws"
"22",0.0909090909090909,"X63",0.5,"draws"
"28",0.0909090909090909,"X63",0.5,"draws"
"31",0.0909090909090909,"X63",0.5,"draws"
"37",0.0909090909090909,"X63",0.5,"draws"
"45",0.0909090909090909,"X63",0.5,"draws"
"47",0.0909090909090909,"X63",0.5,"draws"
"48",0.0909090909090909,"X63",0.5,"draws"
"58",0.0909090909090909,"X63",0.5,"draws"
"60",0.0909090909090909,"X63",0.5,"draws"
"91",0.0909090909090909,"X63",0.5,"draws"
"16",0.0909090909090909,"X77",0.5,"draws"
"20",0.0909090909090909,"X77",0.5,"draws"
"32",0.0909090909090909,"X77",0.5,"draws"
"51",0.0909090909090909,"X77",0.5,"draws"
"62",0.0909090909090909,"X77",0.5,"draws"
"68",0.0909090909090909,"X77",0.5,"draws"
"69",0.0909090909090909,"X77",0.5,"draws"
"70",0.0909090909090909,"X77",0.5,"draws"
"77",0.0909090909090909,"X77",0.5,"draws"
"96",0.0909090909090909,"X77",0.5,"draws"
"100",0.0909090909090909,"X77",0.5,"draws"
"4",0.0909090909090909,"X11",0.5,"draws"
"5",0.0909090909090909,"X11",0.5,"draws"
"7",0.181818181818182,"X11",0.5,"draws"
"10",0.181818181818182,"X11",0.5,"draws"
"12",0.181818181818182,"X11",0.5,"draws"
"16",0.0909090909090909,"X11",0.5,"draws"
"17",0.0909090909090909,"X11",0.5,"draws"
"54",0.0909090909090909,"X11",0.5,"draws"
"9",0.0909090909090909,"X68",0.5,"draws"
"18",0.0909090909090909,"X68",0.5,"draws"
"33",0.0909090909090909,"X68",0.5,"draws"
"37",0.0909090909090909,"X68",0.5,"draws"
"46",0.0909090909090909,"X68",0.5,"draws"
"62",0.0909090909090909,"X68",0.5,"draws"
"79",0.0909090909090909,"X68",0.5,"draws"
"83",0.0909090909090909,"X68",0.5,"draws"
"90",0.0909090909090909,"X68",0.5,"draws"
"91",0.0909090909090909,"X68",0.5,"draws"
"95",0.0909090909090909,"X68",0.5,"draws"
"13",0.0909090909090909,"X90",0.5,"draws"
"19",0.0909090909090909,"X90",0.5,"draws"
"39",0.0909090909090909,"X90",0.5,"draws"
"42",0.0909090909090909,"X90",0.5,"draws"
"49",0.0909090909090909,"X90",0.5,"draws"
"61",0.0909090909090909,"X90",0.5,"draws"
"66",0.0909090909090909,"X90",0.5,"draws"
"82",0.0909090909090909,"X90",0.5,"draws"
"84",0.0909090909090909,"X90",0.5,"draws"
"91",0.0909090909090909,"X90",0.5,"draws"
"94",0.0909090909090909,"X90",0.5,"draws"
"19",0.0909090909090909,"X88",0.5,"draws"
"20",0.0909090909090909,"X88",0.5,"draws"
"25",0.0909090909090909,"X88",0.5,"draws"
"26",0.0909090909090909,"X88",0.5,"draws"
"29",0.0909090909090909,"X88",0.5,"draws"
"46",0.0909090909090909,"X88",0.5,"draws"
"53",0.0909090909090909,"X88",0.5,"draws"
"60",0.0909090909090909,"X88",0.5,"draws"
"71",0.0909090909090909,"X88",0.5,"draws"
"75",0.0909090909090909,"X88",0.5,"draws"
"92",0.0909090909090909,"X88",0.5,"draws"
"21",0.181818181818182,"X28",0.5,"draws"
"23",0.0909090909090909,"X28",0.5,"draws"
"27",0.0909090909090909,"X28",0.5,"draws"
"41",0.0909090909090909,"X28",0.5,"draws"
"45",0.0909090909090909,"X28",0.5,"draws"
"51",0.0909090909090909,"X28",0.5,"draws"
"54",0.0909090909090909,"X28",0.5,"draws"
"73",0.0909090909090909,"X28",0.5,"draws"
"76",0.0909090909090909,"X28",0.5,"draws"
"91",0.0909090909090909,"X28",0.5,"draws"
"13",0.0909090909090909,"X21",0.5,"draws"
"22",0.0909090909090909,"X21",0.5,"draws"
"26",0.0909090909090909,"X21",0.5,"draws"
"42",0.0909090909090909,"X21",0.5,"draws"
"52",0.0909090909090909,"X21",0.5,"draws"
"54",0.0909090909090909,"X21",0.5,"draws"
"77",0.0909090909090909,"X21",0.5,"draws"
"82",0.0909090909090909,"X21",0.5,"draws"
"86",0.0909090909090909,"X21",0.5,"draws"
"94",0.0909090909090909,"X21",0.5,"draws"
"97",0.0909090909090909,"X21",0.5,"draws"
"8",0.0909090909090909,"X12",0.5,"draws"
"13",0.0909090909090909,"X12",0.5,"draws"
"17",0.0909090909090909,"X12",0.5,"draws"
"23",0.0909090909090909,"X12",0.5,"draws"
"32",0.0909090909090909,"X12",0.5,"draws"
"39",0.0909090909090909,"X12",0.5,"draws"
"43",0.0909090909090909,"X12",0.5,"draws"
"48",0.0909090909090909,"X12",0.5,"draws"
"63",0.0909090909090909,"X12",0.5,"draws"
"75",0.0909090909090909,"X12",0.5,"draws"
